"AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified"
238753,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=238753","Planctoteuthis levimana","(Lönnberg, 1896)","accepted",NA,220,"Species",238753,"Planctoteuthis levimana","(Lönnberg, 1896)",238752,"Animalia","Mollusca","Cephalopoda","Oegopsida","Chiroteuthidae","Planctoteuthis","MolluscaBase eds. (2025). MolluscaBase. Planctoteuthis levimana (Lönnberg, 1896). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=238753 on 2025-06-19","urn:lsid:marinespecies.org:taxname:238753",1,NA,0,0,NA,"exact","2016-06-05T01:28:00.760Z"
410393,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=410393","Planctoteuthis lippula","(Chun, 1908)","accepted",NA,220,"Species",410393,"Planctoteuthis lippula","(Chun, 1908)",238752,"Animalia","Mollusca","Cephalopoda","Oegopsida","Chiroteuthidae","Planctoteuthis","MolluscaBase eds. (2025). MolluscaBase. Planctoteuthis lippula (Chun, 1908). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=410393 on 2025-06-19","urn:lsid:marinespecies.org:taxname:410393",1,NA,0,0,NA,"exact","2016-06-05T01:28:00.760Z"
342250,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342250","Planctoteuthis oligobessa","(R. E. Young, 1972)","accepted",NA,220,"Species",342250,"Planctoteuthis oligobessa","(R. E. Young, 1972)",238752,"Animalia","Mollusca","Cephalopoda","Oegopsida","Chiroteuthidae","Planctoteuthis","MolluscaBase eds. (2025). MolluscaBase. Planctoteuthis oligobessa (R. E. Young, 1972). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342250 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342250",1,NA,0,0,NA,"exact","2016-06-05T01:28:00.760Z"
342397,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342397","Tankaia borealis","(Sasaki, 1929)","accepted",NA,220,"Species",342397,"Tankaia borealis","(Sasaki, 1929)",341461,"Animalia","Mollusca","Cephalopoda","Oegopsida","Chiroteuthidae","Tankaia","MolluscaBase eds. (2025). MolluscaBase. Tankaia borealis (Sasaki, 1929). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342397 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342397",1,NA,NA,NA,NA,"exact","2023-07-14T18:58:11.870Z"
410341,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=410341","Chtenopteryx canariensis","Salcedo-Vargas & Guerrero-Kommritz, 2000","accepted",NA,220,"Species",410341,"Chtenopteryx canariensis","Salcedo-Vargas & Guerrero-Kommritz, 2000",137785,"Animalia","Mollusca","Cephalopoda","Bathyteuthida","Chtenopterygidae","Chtenopteryx","MolluscaBase eds. (2025). MolluscaBase. Chtenopteryx canariensis Salcedo-Vargas & Guerrero-Kommritz, 2000. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=410341 on 2025-06-19","urn:lsid:marinespecies.org:taxname:410341",1,NA,0,0,NA,"exact","2016-06-05T01:28:00.760Z"
341805,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341805","Chtenopteryx sepioloides","Rancurel, 1970","accepted",NA,220,"Species",341805,"Chtenopteryx sepioloides","Rancurel, 1970",137785,"Animalia","Mollusca","Cephalopoda","Bathyteuthida","Chtenopterygidae","Chtenopteryx","MolluscaBase eds. (2025). MolluscaBase. Chtenopteryx sepioloides Rancurel, 1970. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341805 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341805",1,NA,0,0,NA,"exact","2016-06-05T01:28:00.760Z"
181377,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=181377","Chtenopteryx sicula","(Vérany, 1851)","accepted",NA,220,"Species",181377,"Chtenopteryx sicula","(Vérany, 1851)",137785,"Animalia","Mollusca","Cephalopoda","Bathyteuthida","Chtenopterygidae","Chtenopteryx","MolluscaBase eds. (2025). MolluscaBase. Chtenopteryx sicula (Vérany, 1851). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=181377 on 2025-06-19","urn:lsid:marinespecies.org:taxname:181377",1,NA,0,0,NA,"exact","2016-06-05T01:28:00.760Z"
843314,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=843314","Enigmocranchia nipponica","Kubodera & Okutani, 2014","accepted",NA,220,"Species",843314,"Enigmocranchia nipponica","Kubodera & Okutani, 2014",843313,"Animalia","Mollusca","Cephalopoda","Oegopsida","Cranchiidae","Enigmocranchia","MolluscaBase eds. (2025). MolluscaBase. Enigmocranchia nipponica Kubodera & Okutani, 2014. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=843314 on 2025-06-19","urn:lsid:marinespecies.org:taxname:843314",1,NA,0,0,NA,"exact","2018-02-07T15:28:10.423Z"
341824,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341824","Cycloteuthis akimushkini","Filippova, 1968","accepted",NA,220,"Species",341824,"Cycloteuthis akimushkini","Filippova, 1968",137865,"Animalia","Mollusca","Cephalopoda","Oegopsida","Cycloteuthidae","Cycloteuthis","MolluscaBase eds. (2025). MolluscaBase. Cycloteuthis akimushkini Filippova, 1968. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341824 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341824",1,0,0,0,0,"exact","2021-02-27T09:08:44.467Z"
139472,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=139472","Cycloteuthis sirventi","Joubin, 1919","accepted",NA,220,"Species",139472,"Cycloteuthis sirventi","Joubin, 1919",137865,"Animalia","Mollusca","Cephalopoda","Oegopsida","Cycloteuthidae","Cycloteuthis","MolluscaBase eds. (2025). MolluscaBase. Cycloteuthis sirventi Joubin, 1919. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=139472 on 2025-06-19","urn:lsid:marinespecies.org:taxname:139472",1,NA,0,0,NA,"exact","2016-06-07T01:47:25.743Z"
342234,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=342234","Discoteuthis discus","R. E. Young & Roper, 1969","accepted",NA,220,"Species",342234,"Discoteuthis discus","R. E. Young & Roper, 1969",196594,"Animalia","Mollusca","Cephalopoda","Oegopsida","Cycloteuthidae","Discoteuthis","MolluscaBase eds. (2025). MolluscaBase. Discoteuthis discus R. E. Young & Roper, 1969. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342234 on 2025-06-19","urn:lsid:marinespecies.org:taxname:342234",1,NA,0,0,NA,"exact","2016-06-07T01:47:25.743Z"
196595,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=196595","Discoteuthis laciniosa","R. E. Young & Roper, 1969","accepted",NA,220,"Species",196595,"Discoteuthis laciniosa","R. E. Young & Roper, 1969",196594,"Animalia","Mollusca","Cephalopoda","Oegopsida","Cycloteuthidae","Discoteuthis","MolluscaBase eds. (2025). MolluscaBase. Discoteuthis laciniosa R. E. Young & Roper, 1969. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=196595 on 2025-06-19","urn:lsid:marinespecies.org:taxname:196595",1,NA,0,0,NA,"exact","2016-06-07T01:47:25.743Z"
341933,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341933","Eledone caparti","Adam, 1950","accepted",NA,220,"Species",341933,"Eledone caparti","Adam, 1950",138267,"Animalia","Mollusca","Cephalopoda","Octopoda","Eledonidae","Eledone","MolluscaBase eds. (2025). MolluscaBase. Eledone caparti Adam, 1950. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341933 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341933",1,NA,0,0,NA,"exact","2018-02-07T15:28:10.423Z"
140600,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140600","Eledone cirrhosa","(Lamarck, 1798)","accepted",NA,220,"Species",140600,"Eledone cirrhosa","(Lamarck, 1798)",138267,"Animalia","Mollusca","Cephalopoda","Octopoda","Eledonidae","Eledone","MolluscaBase eds. (2025). MolluscaBase. Eledone cirrhosa (Lamarck, 1798). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140600 on 2025-06-19","urn:lsid:marinespecies.org:taxname:140600",1,NA,0,0,NA,"exact","2018-02-07T15:28:10.423Z"
341934,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341934","Eledone gaucha","Haimovici, 1988","accepted",NA,220,"Species",341934,"Eledone gaucha","Haimovici, 1988",138267,"Animalia","Mollusca","Cephalopoda","Octopoda","Eledonidae","Eledone","MolluscaBase eds. (2025). MolluscaBase. Eledone gaucha Haimovici, 1988. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341934 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341934",1,NA,0,0,NA,"exact","2018-02-07T15:28:10.423Z"
341935,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341935","Eledone massyae","G. L. Voss, 1964","accepted",NA,220,"Species",341935,"Eledone massyae","G. L. Voss, 1964",138267,"Animalia","Mollusca","Cephalopoda","Octopoda","Eledonidae","Eledone","MolluscaBase eds. (2025). MolluscaBase. Eledone massyae G. L. Voss, 1964. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341935 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341935",1,NA,0,0,NA,"exact","2023-06-15T22:17:57.420Z"
140601,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140601","Eledone moschata","(Lamarck, 1798)","accepted",NA,220,"Species",140601,"Eledone moschata","(Lamarck, 1798)",138267,"Animalia","Mollusca","Cephalopoda","Octopoda","Eledonidae","Eledone","MolluscaBase eds. (2025). MolluscaBase. Eledone moschata (Lamarck, 1798). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140601 on 2025-06-19","urn:lsid:marinespecies.org:taxname:140601",1,NA,0,0,NA,"exact","2018-02-07T15:28:10.423Z"
341937,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341937","Eledone palari","Lu & Stranks, 1992","accepted",NA,220,"Species",341937,"Eledone palari","Lu & Stranks, 1992",138267,"Animalia","Mollusca","Cephalopoda","Octopoda","Eledonidae","Eledone","MolluscaBase eds. (2025). MolluscaBase. Eledone palari Lu & Stranks, 1992. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341937 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341937",1,NA,0,0,NA,"exact","2018-02-07T15:28:10.423Z"
534522,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=534522","Eledone schultzei","(Hoyle, 1910)","accepted",NA,220,"Species",534522,"Eledone schultzei","(Hoyle, 1910)",138267,"Animalia","Mollusca","Cephalopoda","Octopoda","Eledonidae","Eledone","MolluscaBase eds. (2025). MolluscaBase. Eledone schultzei (Hoyle, 1910). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=534522 on 2025-06-19","urn:lsid:marinespecies.org:taxname:534522",1,NA,0,0,NA,"exact","2020-04-10T10:57:27.630Z"
341825,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341825","Abralia andamanica","E. S. Goodrich, 1896","accepted",NA,220,"Species",341825,"Abralia andamanica","E. S. Goodrich, 1896",137930,"Animalia","Mollusca","Cephalopoda","Oegopsida","Enoploteuthidae","Abralia","MolluscaBase eds. (2025). MolluscaBase. Abralia andamanica E. S. Goodrich, 1896. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341825 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341825",1,NA,0,0,NA,"exact","2024-01-29T01:03:33.083Z"
341826,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341826","Abralia armata","(Quoy & Gaimard, 1832)","accepted",NA,220,"Species",341826,"Abralia armata","(Quoy & Gaimard, 1832)",137930,"Animalia","Mollusca","Cephalopoda","Oegopsida","Enoploteuthidae","Abralia","MolluscaBase eds. (2025). MolluscaBase. Abralia armata (Quoy & Gaimard, 1832). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341826 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341826",1,NA,0,0,NA,"exact","2022-01-22T06:26:42.183Z"
341827,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341827","Abralia astrolineata","S. S. Berry, 1914","accepted",NA,220,"Species",341827,"Abralia astrolineata","S. S. Berry, 1914",137930,"Animalia","Mollusca","Cephalopoda","Oegopsida","Enoploteuthidae","Abralia","MolluscaBase eds. (2025). MolluscaBase. Abralia astrolineata S. S. Berry, 1914. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341827 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341827",1,NA,0,0,NA,"exact","2022-08-24T14:38:49.817Z"
341828,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341828","Abralia astrosticta","S. S. Berry, 1909","accepted",NA,220,"Species",341828,"Abralia astrosticta","S. S. Berry, 1909",137930,"Animalia","Mollusca","Cephalopoda","Oegopsida","Enoploteuthidae","Abralia","MolluscaBase eds. (2025). MolluscaBase. Abralia astrosticta S. S. Berry, 1909. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341828 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341828",1,0,0,0,0,"exact","2024-07-26T06:30:38.217Z"
345306,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=345306","Abralia dubia","(Adam, 1960)","accepted",NA,220,"Species",345306,"Abralia dubia","(Adam, 1960)",137930,"Animalia","Mollusca","Cephalopoda","Oegopsida","Enoploteuthidae","Abralia","MolluscaBase eds. (2025). MolluscaBase. Abralia dubia (Adam, 1960). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=345306 on 2025-06-19","urn:lsid:marinespecies.org:taxname:345306",1,NA,0,0,NA,"exact","2022-01-22T06:26:42.183Z"
341829,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341829","Abralia fasciolata","Tsuchiya, 1991","accepted",NA,220,"Species",341829,"Abralia fasciolata","Tsuchiya, 1991",137930,"Animalia","Mollusca","Cephalopoda","Oegopsida","Enoploteuthidae","Abralia","MolluscaBase eds. (2025). MolluscaBase. Abralia fasciolata Tsuchiya, 1991. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341829 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341829",1,NA,0,0,NA,"exact","2022-01-22T06:26:42.183Z"
341830,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341830","Abralia grimpei","G. L. Voss, 1959","accepted",NA,220,"Species",341830,"Abralia grimpei","G. L. Voss, 1959",137930,"Animalia","Mollusca","Cephalopoda","Oegopsida","Enoploteuthidae","Abralia","MolluscaBase eds. (2025). MolluscaBase. Abralia grimpei G. L. Voss, 1959. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341830 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341830",1,NA,0,0,NA,"exact","2023-06-15T01:34:57.820Z"
341831,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341831","Abralia heminuchalis","L. A. Burgess, 1992","accepted",NA,220,"Species",341831,"Abralia heminuchalis","L. A. Burgess, 1992",137930,"Animalia","Mollusca","Cephalopoda","Oegopsida","Enoploteuthidae","Abralia","MolluscaBase eds. (2025). MolluscaBase. Abralia heminuchalis L. A. Burgess, 1992. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341831 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341831",1,NA,0,0,NA,"exact","2023-10-07T00:37:58.530Z"
341834,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341834","Abralia marisarabica","Okutani, 1983","accepted",NA,220,"Species",341834,"Abralia marisarabica","Okutani, 1983",137930,"Animalia","Mollusca","Cephalopoda","Oegopsida","Enoploteuthidae","Abralia","MolluscaBase eds. (2025). MolluscaBase. Abralia marisarabica Okutani, 1983. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341834 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341834",1,0,0,0,0,"exact","2024-05-14T12:46:28.010Z"
341836,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341836","Abralia multihamata","Sasaki, 1929","accepted",NA,220,"Species",341836,"Abralia multihamata","Sasaki, 1929",137930,"Animalia","Mollusca","Cephalopoda","Oegopsida","Enoploteuthidae","Abralia","MolluscaBase eds. (2025). MolluscaBase. Abralia multihamata Sasaki, 1929. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341836 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341836",1,NA,0,0,0,"exact","2024-08-30T05:30:37.963Z"
410324,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=410324","Abralia omiae","Hidaka & Kubodera, 2000","accepted",NA,220,"Species",410324,"Abralia omiae","Hidaka & Kubodera, 2000",137930,"Animalia","Mollusca","Cephalopoda","Oegopsida","Enoploteuthidae","Abralia","MolluscaBase eds. (2025). MolluscaBase. Abralia omiae Hidaka & Kubodera, 2000. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=410324 on 2025-06-19","urn:lsid:marinespecies.org:taxname:410324",1,NA,0,0,NA,"exact","2022-01-22T06:26:42.183Z"
341837,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341837","Abralia redfieldi","G. L. Voss, 1955","accepted",NA,220,"Species",341837,"Abralia redfieldi","G. L. Voss, 1955",137930,"Animalia","Mollusca","Cephalopoda","Oegopsida","Enoploteuthidae","Abralia","MolluscaBase eds. (2025). MolluscaBase. Abralia redfieldi G. L. Voss, 1955. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341837 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341837",1,NA,0,0,NA,"exact","2023-06-15T01:34:57.820Z"
341838,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341838","Abralia renschi","Grimpe, 1931","accepted",NA,220,"Species",341838,"Abralia renschi","Grimpe, 1931",137930,"Animalia","Mollusca","Cephalopoda","Oegopsida","Enoploteuthidae","Abralia","MolluscaBase eds. (2025). MolluscaBase. Abralia renschi Grimpe, 1931. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341838 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341838",1,NA,0,0,NA,"exact","2022-01-22T06:26:42.183Z"
341839,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341839","Abralia robsoni","Grimpe, 1931","accepted",NA,220,"Species",341839,"Abralia robsoni","Grimpe, 1931",137930,"Animalia","Mollusca","Cephalopoda","Oegopsida","Enoploteuthidae","Abralia","MolluscaBase eds. (2025). MolluscaBase. Abralia robsoni Grimpe, 1931. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341839 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341839",1,0,0,0,0,"exact","2024-09-02T02:30:34.390Z"
341840,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341840","Abralia siedleckyi","Lipinski, 1983","accepted",NA,220,"Species",341840,"Abralia siedleckyi","Lipinski, 1983",137930,"Animalia","Mollusca","Cephalopoda","Oegopsida","Enoploteuthidae","Abralia","MolluscaBase eds. (2025). MolluscaBase. Abralia siedleckyi Lipinski, 1983. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341840 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341840",1,NA,0,0,NA,"exact","2022-01-22T06:26:42.183Z"
341841,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341841","Abralia similis","Okutani & Tsuchiya, 1987","accepted",NA,220,"Species",341841,"Abralia similis","Okutani & Tsuchiya, 1987",137930,"Animalia","Mollusca","Cephalopoda","Oegopsida","Enoploteuthidae","Abralia","MolluscaBase eds. (2025). MolluscaBase. Abralia similis Okutani & Tsuchiya, 1987. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341841 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341841",1,NA,0,0,NA,"exact","2022-01-22T06:26:42.183Z"
341842,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341842","Abralia spaercki","Grimpe, 1931","accepted",NA,220,"Species",341842,"Abralia spaercki","Grimpe, 1931",137930,"Animalia","Mollusca","Cephalopoda","Oegopsida","Enoploteuthidae","Abralia","MolluscaBase eds. (2025). MolluscaBase. Abralia spaercki Grimpe, 1931. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341842 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341842",1,0,0,0,0,"exact","2024-10-01T07:58:24.693Z"
341843,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=341843","Abralia steindachneri","Weindl, 1914","accepted",NA,220,"Species",341843,"Abralia steindachneri","Weindl, 1914",137930,"Animalia","Mollusca","Cephalopoda","Oegopsida","Enoploteuthidae","Abralia","MolluscaBase eds. (2025). MolluscaBase. Abralia steindachneri Weindl, 1914. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341843 on 2025-06-19","urn:lsid:marinespecies.org:taxname:341843",1,NA,0,0,NA,"exact","2022-01-22T06:26:42.183Z"
